Filename,cA3_Energy,cA3_Entropy,cD3_Energy,cD3_Entropy,cD2_Energy,cD2_Entropy,cD1_Energy,cD1_Entropy,Label
5_nicolas_18.wav,3.0728207,4.9243793,3.2269979,4.375952,1.4781909,5.0896826,0.11551252,6.4640107,5
5_nicolas_19.wav,0.9073085,4.476532,2.1699107,3.402035,1.1003247,4.5722876,0.0638759,6.3243184,5
5_nicolas_2.wav,2.0125585,4.545514,3.83941,3.448356,1.5793957,4.632357,0.112237945,6.0777907,5
5_nicolas_20.wav,2.0352561,4.8921943,2.5437534,3.644114,0.7005333,4.7133694,0.1463048,6.0977244,5
5_nicolas_21.wav,1.9184091,4.6474676,1.8928398,3.9012756,1.0714728,4.6113677,0.12990403,5.9896107,5
5_nicolas_22.wav,1.9109291,4.7022257,5.0095196,3.8018079,2.650501,4.326757,0.1506715,6.033494,5
5_nicolas_23.wav,1.493686,4.677884,3.941825,3.882565,1.222888,4.6377063,0.10418261,6.1627474,5
5_nicolas_24.wav,1.1937124,5.1244674,0.7077206,4.4313383,0.15264158,5.1609244,0.05539593,6.755597,5
5_nicolas_25.wav,1.2918682,4.9960704,1.1854913,4.125157,0.30313683,4.972479,0.06508587,6.619463,5
5_nicolas_26.wav,1.657523,5.036458,1.483719,4.1847615,0.3095676,4.5655646,0.06560193,6.6757574,5
5_nicolas_27.wav,2.8051789,4.9167376,4.057877,4.2794905,1.7913368,4.6698885,0.13371298,6.3986692,5
5_nicolas_28.wav,2.8846745,4.979768,5.25673,4.0452666,2.5553794,4.799177,0.1869542,6.224969,5
5_nicolas_29.wav,1.3322955,4.608986,2.8210876,3.8268368,1.3451746,4.4464273,0.10114205,6.178591,5
5_nicolas_3.wav,2.2035758,4.935836,1.5678873,4.120132,1.1794106,4.6748786,0.109578654,6.2658076,5
5_nicolas_30.wav,2.9729853,4.7019825,5.6910124,4.091499,1.6551981,4.6709237,0.22790809,5.8182983,5
5_nicolas_31.wav,3.8993719,4.721372,16.448475,3.8313715,4.722488,4.720696,0.4282351,6.102771,5
5_nicolas_32.wav,2.6071417,4.7386684,7.5924935,4.183958,2.7460713,4.961542,0.14299974,6.2371564,5
5_nicolas_33.wav,1.6698284,4.9865417,2.632248,4.3740835,1.3907919,4.888747,0.13691927,6.3945665,5
5_nicolas_34.wav,0.5750419,4.9756746,1.3206874,4.588357,0.34103343,4.8924794,0.051554836,6.5689735,5
5_nicolas_35.wav,3.2748141,4.9313498,4.7459044,3.7415824,2.2782428,4.912389,0.194795,6.2461576,5
5_nicolas_36.wav,5.073533,4.870311,10.371275,4.156928,5.100215,4.830358,0.2777345,6.249604,5
5_nicolas_37.wav,2.4567788,5.0893173,2.4812977,4.1485972,0.6428022,5.1314297,0.081298195,6.7431498,5
5_nicolas_38.wav,2.5661817,4.9459114,8.151867,4.0478683,2.658798,4.930015,0.16902724,6.26618,5
5_nicolas_39.wav,2.135156,4.7244005,6.2259502,3.9305737,2.736772,4.718138,0.10321495,6.1762657,5
5_nicolas_4.wav,2.283704,4.8393135,2.6329799,4.1432543,1.6307354,4.71048,0.10839039,6.2455716,5
5_nicolas_40.wav,2.0543108,4.550535,4.6319356,3.7048488,3.6760676,4.675137,0.21264924,5.9450264,5
5_nicolas_41.wav,2.108516,5.001215,4.6337852,4.2773285,2.313529,4.765557,0.12859009,6.430991,5
5_nicolas_42.wav,1.9377553,4.828329,3.9730942,4.1185236,1.6067224,4.9375544,0.10798112,6.420638,5
5_nicolas_43.wav,2.9828622,4.87047,11.26605,4.154286,3.8735807,5.153942,0.21349292,6.300419,5
5_nicolas_44.wav,1.7070972,4.8177757,8.304513,4.0221753,2.313698,5.0095086,0.09541769,6.4971237,5
5_nicolas_45.wav,3.2264466,4.9131556,9.931117,4.1444016,7.1464334,4.931413,0.3090229,6.083326,5
5_nicolas_46.wav,2.9348063,4.662837,10.294697,4.0992937,2.1611392,5.068178,0.08669368,6.449689,5
5_nicolas_47.wav,1.6910179,5.0848775,2.5944626,4.284781,0.768827,5.2117333,0.07418725,6.7646017,5
5_nicolas_48.wav,2.3882627,4.975189,4.8380766,4.067191,2.367709,4.7871265,0.16784051,6.2564044,5
5_nicolas_49.wav,1.7964253,4.5856204,5.4781537,3.8180137,2.051883,4.737038,0.09502992,6.2906437,5
5_nicolas_5.wav,5.5996356,4.8449254,7.010519,4.100146,7.9521723,4.5370765,0.75675666,5.7241325,5
5_nicolas_6.wav,1.930226,5.058441,1.659944,4.198039,0.5478584,4.9327292,0.09318587,6.387052,5
5_nicolas_7.wav,2.3096588,4.870388,2.112955,4.2162104,0.53978884,4.834587,0.07506958,6.4041743,5
5_nicolas_8.wav,2.4297817,4.8451214,3.0494053,4.2753644,1.0776224,4.787512,0.09578034,6.382057,5
5_nicolas_9.wav,2.1531415,4.8168583,5.726246,3.9683642,2.9717598,4.597821,0.17405856,5.957552,5
5_theo_0.wav,0.04713635,4.5767055,0.0889508,4.1733017,0.027722217,4.9312987,0.0043778275,5.6145153,5
5_theo_1.wav,0.02005288,5.0621963,0.0346291,4.5362134,0.022238148,5.084415,0.0028503735,5.858774,5
5_theo_10.wav,0.034784637,4.5788608,0.070025906,4.4831705,0.020273764,5.075696,0.0030169152,5.846853,5
5_theo_11.wav,0.0130693605,4.7232814,0.020510748,4.672149,0.016039139,4.983688,0.0020643827,5.7201033,5
5_theo_12.wav,0.02855894,4.8323245,0.047390617,4.6451225,0.016543835,5.2478423,0.002801931,6.0964456,5
5_theo_13.wav,0.032177035,4.53364,0.032029506,4.561567,0.013881152,5.0908165,0.0018845672,6.0577755,5
5_theo_14.wav,0.028754804,4.4350777,0.024480524,4.5813036,0.008930219,5.179776,0.0017695932,6.003016,5
5_theo_15.wav,0.028725743,4.5887165,0.04288611,4.4143033,0.012958684,5.26681,0.0025613245,5.992191,5
5_theo_16.wav,0.042361096,5.2768846,0.04462537,5.1546364,0.009943595,5.6928477,0.0028658255,6.3945475,5
5_theo_17.wav,0.07967948,5.191515,0.06813358,5.2505374,0.017628204,5.6497636,0.0030525087,6.6071596,5
5_theo_18.wav,0.025146596,5.068452,0.034044676,4.8364697,0.014420724,5.261136,0.0024448729,6.1568747,5
5_theo_19.wav,0.06379254,5.3669786,0.06664199,4.7836714,0.030738812,5.4561615,0.0041799154,6.5706615,5
5_theo_2.wav,0.036301456,4.4240155,0.066826984,4.28821,0.025006916,4.9808865,0.0026685875,5.886155,5
5_theo_20.wav,0.050296072,4.4360967,0.06829146,4.438829,0.033493258,5.129526,0.006723527,5.893135,5
5_theo_21.wav,0.01525136,5.008301,0.017957224,4.6044874,0.0106311105,5.308743,0.0019273834,6.3729444,5
5_theo_22.wav,0.017248113,5.1703825,0.026180997,4.765052,0.01119677,5.476823,0.0023301842,6.62215,5
5_theo_23.wav,0.015068203,5.331119,0.023410276,4.827487,0.013801595,5.637839,0.0022439878,6.5615206,5
5_theo_24.wav,0.038855612,4.7598667,0.056146882,4.6624703,0.028470587,5.012392,0.0044243466,5.755032,5
5_theo_25.wav,0.12291352,4.374393,0.05461609,4.922888,0.018777616,5.2924576,0.0035269659,6.2304144,5
5_theo_26.wav,5.6862264,4.34452,33.66968,4.3820257,30.387379,5.0991497,2.878761,5.6690364,5
5_theo_27.wav,1.6846085,4.2724504,12.890498,4.0853806,10.138887,4.8600664,0.5486175,5.565122,5
5_theo_28.wav,0.06404196,5.265003,0.09990908,5.0012364,0.0427662,5.4908214,0.0060854973,6.2080593,5
5_theo_29.wav,4.074782,4.435041,15.773689,4.41912,12.841697,5.0087833,1.0469546,5.6009645,5
5_theo_3.wav,0.028832864,4.8938384,0.026034232,4.6879225,0.011936568,5.0552645,0.0023316029,5.973237,5
5_theo_30.wav,2.3519697,5.4691625,7.481418,5.359322,6.204168,5.651161,0.4184578,6.5437975,5
5_theo_31.wav,0.14716591,3.7756581,0.36979836,3.9244485,0.17181352,4.552224,0.01456787,5.4384675,5
5_theo_32.wav,0.031866945,5.254999,0.034470342,5.226251,0.006986736,5.566252,0.0023736646,6.034591,5
5_theo_33.wav,0.07681667,5.4241476,0.07312135,5.293378,0.01593239,5.775323,0.0024256883,6.5739894,5
5_theo_34.wav,0.033044487,5.203539,0.027165888,5.279832,0.007159478,5.7394333,0.0013425525,6.6194263,5
5_theo_35.wav,0.027440224,5.222313,0.03958766,4.9619513,0.0176636,5.504042,0.0027757303,6.340414,5
5_theo_36.wav,0.0127672395,4.9278097,0.015190005,4.439267,0.0112080835,4.9146266,0.0026588466,5.689069,5
5_theo_37.wav,0.027633145,4.7695765,0.05183621,4.620693,0.025906289,5.128269,0.0032954877,6.1373324,5
5_theo_38.wav,0.011964625,4.9093885,0.018930715,4.4058695,0.013114288,4.600535,0.0022709959,5.558245,5
5_theo_39.wav,0.067337565,4.993178,0.13040438,4.8193073,0.046888962,5.1902866,0.0043506785,6.2121487,5
5_theo_4.wav,0.0123079885,4.8597383,0.028537726,4.4300866,0.01793836,4.69994,0.002845014,5.5455556,5
5_theo_40.wav,0.14177683,4.234039,0.2076296,4.4469514,0.09902419,4.997552,0.009637226,5.80892,5
5_theo_41.wav,0.04221741,4.9110994,0.046480156,4.87982,0.016264193,5.253021,0.001954988,6.151703,5
5_theo_42.wav,0.021930039,5.047591,0.060778704,4.60728,0.048528634,4.8286767,0.006331736,5.845602,5
5_theo_43.wav,0.03322779,5.1841636,0.07346665,4.7724156,0.03848519,5.1798053,0.004406715,6.3311324,5
5_theo_44.wav,0.025255254,4.837085,0.047471687,4.484504,0.019710211,4.9973106,0.002648315,6.2022133,5
5_theo_45.wav,0.03315115,5.142441,0.07604274,4.7161417,0.038848523,5.153213,0.0065474417,6.050137,5
5_theo_46.wav,0.020577293,4.932081,0.027171344,4.49772,0.017568875,5.234468,0.0034143846,6.326865,5
5_theo_47.wav,0.031691175,5.044158,0.06626349,4.4670606,0.03747476,5.1654773,0.004791774,6.082144,5
5_theo_48.wav,0.061969813,4.441112,0.082026705,4.402279,0.049316704,5.160926,0.0058089485,6.112591,5
5_theo_49.wav,0.05146683,4.3338842,0.09658047,4.2943335,0.03783493,5.2235613,0.0041184416,6.274078,5
5_theo_5.wav,0.018569684,4.9646783,0.023247031,4.488076,0.010904197,4.891462,0.0017255147,5.8999424,5
5_theo_6.wav,0.052136175,4.4011,0.061825268,4.2776904,0.023235155,4.955398,0.0029523652,5.7952433,5
5_theo_7.wav,0.041817777,4.198596,0.05881665,4.378006,0.025192304,5.0674195,0.0046820124,5.9522076,5
5_theo_8.wav,0.027230948,5.0440583,0.03786009,4.7628207,0.023655351,5.1046576,0.0034557362,5.995549,5
5_theo_9.wav,0.026629623,4.404017,0.037920747,4.4869995,0.013818716,5.197092,0.0021060403,5.905832,5
5_yweweler_0.wav,0.11357723,3.655148,0.22446455,3.5166743,0.17367916,4.35971,0.012338948,4.624609,5
5_yweweler_1.wav,0.13498446,3.598457,0.28445077,3.901644,0.20061918,4.5332336,0.01205972,5.1326356,5
5_yweweler_10.wav,0.14220197,4.0937347,0.43228385,4.06815,0.22047964,4.509581,0.025978925,5.272582,5
5_yweweler_11.wav,0.05392857,4.295536,0.14210907,3.6066594,0.05374648,4.2817183,0.0049078567,5.402681,5
5_yweweler_12.wav,0.09798524,4.513465,0.22704343,4.0547967,0.108370595,4.671703,0.015311074,5.2381234,5
5_yweweler_13.wav,0.09445318,3.7825928,0.18915424,3.526511,0.094114564,4.0136127,0.008057556,4.511932,5
5_yweweler_14.wav,0.05708934,4.136221,0.07375637,3.9861271,0.036474403,4.571616,0.006547862,5.128436,5
5_yweweler_15.wav,0.08759407,4.3327937,0.21078543,4.185007,0.06914838,4.4714265,0.009115495,5.3191457,5
5_yweweler_16.wav,0.07684178,4.129903,0.23366666,3.9172297,0.09461313,4.4755964,0.010642374,5.106306,5
5_yweweler_17.wav,0.0867945,3.9930444,0.34227505,3.9350028,0.14083646,4.6279926,0.010383969,4.9881406,5
5_yweweler_18.wav,0.13071345,3.9308898,0.40692148,4.0703573,0.15233217,4.3997846,0.0146250045,5.0478735,5
5_yweweler_19.wav,0.108414695,3.7352326,0.342591,3.801759,0.108239695,4.356884,0.012789569,4.938439,5
5_yweweler_2.wav,0.17444605,3.8402367,0.6544946,4.0929713,0.3610517,4.5696235,0.029177,5.4107804,5
5_yweweler_20.wav,0.0755075,3.9500368,0.24939008,4.000318,0.10287842,4.6894336,0.0067358897,5.442672,5
5_yweweler_21.wav,0.06174808,4.3898764,0.10726104,4.3019075,0.05740439,4.933063,0.011379153,5.152368,5
5_yweweler_22.wav,0.06770781,4.377159,0.21605389,4.0144334,0.13243598,4.5976505,0.018934801,5.223182,5
5_yweweler_23.wav,0.07749907,4.5638237,0.14232914,3.9868634,0.09160395,4.5099535,0.008069962,5.4545674,5
5_yweweler_24.wav,0.089742385,3.9621563,0.31461766,3.8582048,0.16404572,4.610699,0.011827305,5.1658964,5
5_yweweler_25.wav,0.10480275,4.2542896,0.38616508,3.902474,0.17923172,4.440803,0.016760457,5.6123533,5
5_yweweler_26.wav,0.1185813,4.513767,0.15085332,4.074864,0.058097623,4.564109,0.008702614,5.4686847,5
5_yweweler_27.wav,0.19442555,4.1224976,0.494492,3.7906275,0.13833262,4.5307145,0.012015548,5.4511805,5
5_yweweler_28.wav,0.14433041,4.3346453,0.2826182,4.0227785,0.09466226,4.5614767,0.016623609,5.18222,5
5_yweweler_29.wav,0.14821532,4.13372,0.2160326,4.1640706,0.09868256,4.556994,0.006904237,5.7110786,5
5_yweweler_3.wav,0.08341876,3.941452,0.30485278,3.870905,0.17311388,4.873483,0.012003855,5.173489,5
5_yweweler_30.wav,0.20114711,4.0675716,0.3987017,3.8791776,0.099070095,4.395591,0.018472679,5.173883,5
5_yweweler_31.wav,0.1338592,4.3299136,0.17461622,4.060826,0.049549747,4.456006,0.0066101905,5.6007485,5
5_yweweler_32.wav,0.10556647,4.607674,0.097096525,4.4264417,0.028850667,4.4817204,0.0051454287,6.095101,5
5_yweweler_33.wav,0.103390105,4.1468086,0.16333666,4.0975113,0.07411761,4.552471,0.013505664,5.5693913,5
5_yweweler_34.wav,0.2568721,4.5774965,0.10704182,4.017532,0.03739656,4.367684,0.0050411574,5.9633956,5
5_yweweler_35.wav,0.10173189,4.292285,0.15025005,4.02833,0.056267705,4.4411573,0.0058195563,5.6488466,5
5_yweweler_36.wav,0.05383497,4.0071898,0.19835977,3.5831006,0.10147636,4.5368648,0.00693199,5.8986225,5
5_yweweler_37.wav,0.063803285,4.320588,0.15321352,4.2476945,0.04465313,4.5363455,0.0062017003,5.5872684,5
5_yweweler_38.wav,0.07976195,4.5153403,0.14817512,4.224085,0.06331022,4.669083,0.010669855,5.6127195,5
5_yweweler_39.wav,0.13740568,4.2710056,0.1619934,4.195759,0.073689446,4.6244535,0.00599543,5.6754646,5
5_yweweler_4.wav,0.21605253,4.0711875,0.6058624,3.668802,0.24634923,4.70941,0.029805372,5.3108797,5
5_yweweler_40.wav,0.21552642,4.326455,0.31256837,4.5188293,0.106909655,4.991905,0.01266425,6.0093155,5
5_yweweler_41.wav,0.13426669,4.616577,0.24077128,4.5427823,0.09914998,4.7932444,0.014487238,5.5000997,5
5_yweweler_42.wav,0.03919454,4.5329304,0.112251915,3.919813,0.043482203,4.2103205,0.0018581084,5.333542,5
5_yweweler_43.wav,0.06320146,4.2296596,0.15247488,3.7748532,0.06751104,4.1037,0.0044422997,5.1416726,5
5_yweweler_44.wav,0.13492,4.2032547,0.32235366,3.7389657,0.13908774,4.327703,0.013678766,5.083422,5
5_yweweler_45.wav,0.118333295,3.829558,0.34121135,3.4646466,0.13833609,4.4585724,0.010697092,4.9442353,5
5_yweweler_46.wav,0.115853295,4.3726487,0.20491955,4.206574,0.06873548,4.795901,0.0075924904,5.5386653,5
5_yweweler_47.wav,0.15236185,4.1219907,0.28806663,3.9617996,0.11100828,4.6032915,0.009400592,5.2348003,5
5_yweweler_48.wav,0.049891874,4.19677,0.082641155,3.832164,0.028021991,4.182853,0.0024168298,5.4955654,5
5_yweweler_49.wav,0.08578042,4.166333,0.23654868,3.6881042,0.057090644,4.246589,0.008030706,5.149892,5
5_yweweler_5.wav,0.25497618,4.423012,0.45722607,4.3287754,0.20799921,4.9078245,0.06395072,5.0029984,5
5_yweweler_6.wav,0.065954156,3.9287815,0.17480423,3.7068427,0.115305,3.996695,0.007543832,5.2029037,5
5_yweweler_7.wav,0.14619091,4.3780546,0.37057534,3.900418,0.109616935,4.4333572,0.015951483,5.218801,5
5_yweweler_8.wav,0.06930856,4.388827,0.3344936,4.009173,0.13937366,4.6071525,0.010798631,5.9056354,5
5_yweweler_9.wav,0.10415791,4.3552694,0.24816206,4.22654,0.12054022,4.7727003,0.026252788,5.15065,5
6_george_0.wav,5.562292,4.632571,0.40815657,4.5233283,0.38573408,5.045862,1.0779805,5.234473,6
6_george_1.wav,2.5111504,4.3820715,0.23415363,4.3383064,0.20233354,4.836726,0.5023284,5.300455,6
6_george_10.wav,2.1436002,4.42348,0.28686404,4.370575,0.16977774,4.9284096,0.3701108,5.257164,6
6_george_11.wav,2.2072995,4.5482454,0.19859652,4.414473,0.15762748,5.0061593,0.3098888,5.286936,6
6_george_12.wav,5.1329618,4.3853073,1.166523,4.3481317,0.6351684,4.8717213,0.9897347,5.3960395,6
6_george_13.wav,3.8489928,4.453897,0.4061265,4.4246,0.4371751,4.9057636,1.1525673,5.3318934,6
6_george_14.wav,3.2669425,4.35605,0.35484296,4.2905116,0.48863825,5.0382934,0.7488586,5.454478,6
6_george_15.wav,2.2269442,4.1753545,0.19074923,4.2856703,0.3010475,4.9076066,0.39518857,5.548206,6
6_george_16.wav,4.1359553,4.629233,0.37654203,4.471815,0.5471681,5.0629725,1.2136848,5.4419537,6
6_george_17.wav,3.0792415,4.4839125,0.31469133,4.417958,0.2337188,5.0152617,0.4869669,5.540131,6
6_george_18.wav,2.9020834,4.439245,0.40920812,4.343226,0.3929174,5.053368,0.51465815,5.551281,6
6_george_19.wav,3.3063786,4.5240097,0.32236335,4.4515047,0.31426466,4.984963,0.3999073,5.5798035,6
6_george_2.wav,8.554125,4.6886234,0.68953335,4.5144506,0.87408364,5.040142,2.128561,5.567196,6
6_george_20.wav,1.3174607,3.9446168,0.2445199,4.2123857,0.27570617,4.5462947,1.3807396,4.915737,6
6_george_21.wav,2.5564656,4.349449,0.37313953,4.118632,0.23138376,5.0832005,0.48942214,5.194945,6
6_george_22.wav,1.3583469,4.22505,0.17337428,4.0056133,0.1820865,4.741768,0.5199429,5.282638,6
6_george_23.wav,1.6480521,4.249255,0.18383913,4.3210506,0.10976097,5.0043893,0.5564772,5.5204654,6
6_george_24.wav,1.715416,4.1186357,0.2790834,4.3557525,0.34880805,4.7941384,1.3285922,5.2108636,6
6_george_25.wav,2.399633,4.3535132,0.33096603,4.245833,0.3018913,4.891222,0.88598835,5.148617,6
6_george_26.wav,5.1764793,4.253459,0.53240573,4.2337317,0.93772215,4.880898,2.5869217,5.172967,6
6_george_27.wav,1.9628608,4.1570587,0.47939634,4.1858106,0.6535616,4.722162,3.6809506,4.9512734,6
6_george_28.wav,2.4648802,4.346548,0.5877018,4.486682,0.66361076,4.991234,2.218133,5.1273603,6
6_george_29.wav,2.410059,4.260628,0.62827235,4.2144113,0.9325199,4.891088,2.0892081,5.1913304,6
6_george_3.wav,6.527692,4.6133604,0.6666881,4.455248,1.0613751,5.161991,2.5626023,5.608711,6
6_george_30.wav,1.559837,4.2175484,0.31949463,4.1628866,0.27382016,4.555351,0.66388595,4.981207,6
6_george_31.wav,1.4647762,4.2349663,0.25606892,4.2163315,0.7257151,4.7634397,1.5479994,5.0500293,6
6_george_32.wav,1.9689876,4.0917315,0.17597559,4.220737,0.3345661,4.84494,0.87750703,5.158677,6
6_george_33.wav,2.0022047,4.2375617,0.45210427,4.247307,0.68930984,4.742551,1.6630192,5.1320214,6
6_george_34.wav,1.039241,4.0626235,0.16700493,3.8690405,0.633731,4.493372,0.94723356,4.8996687,6
6_george_35.wav,3.1696312,4.233797,0.36730942,4.280436,0.52587986,4.714922,1.003841,5.152993,6
6_george_36.wav,3.865936,3.705441,0.3628717,3.7994447,0.36356148,4.310774,0.7068453,4.7077527,6
6_george_37.wav,2.8322604,4.258443,0.26133996,4.3905735,0.5407274,4.6252637,0.890866,5.020862,6
6_george_38.wav,1.8487567,4.310047,0.23352425,4.2581434,0.32189146,4.8821597,0.28910223,5.540154,6
6_george_39.wav,2.7863626,4.223268,0.34477204,4.1126237,1.0920581,4.6765933,1.4408275,5.1583405,6
6_george_4.wav,5.3322043,4.539782,0.47635975,4.482535,1.1664013,4.766082,2.871247,5.306869,6
6_george_40.wav,3.771268,4.2619786,0.3440545,4.2379737,0.92619956,4.733303,2.5616255,5.0895405,6
6_george_41.wav,4.893351,4.33784,0.73077124,4.2564774,0.5331344,4.552676,0.99946445,5.155441,6
6_george_42.wav,6.311088,4.1570807,0.7044373,4.2905407,0.74125636,4.975646,1.683557,5.2670975,6
6_george_43.wav,4.086447,4.0630636,0.4270289,4.100942,0.23284563,4.6272454,0.6852782,5.143415,6
6_george_44.wav,3.7211652,4.1653605,0.47794652,4.107686,0.44845816,4.5775585,1.7285593,5.0029707,6
6_george_45.wav,5.357919,4.3453054,0.62238187,4.3414207,1.5518618,4.952406,2.3971636,5.3364444,6
6_george_46.wav,3.7514708,4.3228884,0.41291428,4.230688,0.96509993,4.8570457,1.9435046,5.0597286,6
6_george_47.wav,3.2309732,4.134562,0.3558831,4.1166277,0.83502203,4.774301,2.1856818,5.085833,6
6_george_48.wav,2.6095417,4.1950197,0.2979682,4.1282625,0.811915,4.5117483,1.4871305,5.155487,6
6_george_49.wav,2.717748,4.1853924,0.29922268,4.146274,0.56257904,4.7822237,1.3694619,5.233938,6
6_george_5.wav,11.547837,4.609632,0.88705707,4.508353,0.6579245,4.9779654,2.3021872,5.292452,6
6_george_6.wav,6.1806655,4.671767,0.61056435,4.5333905,0.70431185,5.170521,1.9925988,5.4518404,6
6_george_7.wav,4.2330527,4.6505322,0.34268486,4.559388,0.20896813,5.103655,0.5810295,5.6579657,6
6_george_8.wav,4.015348,4.460012,0.33464614,4.323309,0.25563878,5.009817,0.95182055,5.5293,6
6_george_9.wav,5.138702,4.5038543,0.4252408,4.4043417,0.28806025,5.0960236,1.1001425,5.340127,6
6_jackson_0.wav,33.250984,4.1088076,27.126324,4.003589,2.9359322,4.555915,1.5366756,5.3211126,6
6_jackson_1.wav,31.020247,4.4631047,18.534248,4.4255004,0.6562623,5.1038685,0.081531435,6.2269983,6
6_jackson_10.wav,21.377943,4.553295,16.811222,4.4240904,1.349025,4.9718814,0.5607198,5.4998,6
6_jackson_11.wav,31.949656,4.184093,25.537745,4.1809745,1.7251918,4.8888474,1.4369737,5.251709,6
6_jackson_12.wav,14.986813,3.9522216,11.880932,4.0779896,0.5610195,4.8096,0.37533703,5.3765607,6
6_jackson_13.wav,25.449406,3.9846423,22.036554,4.0941505,1.9740328,4.5688004,1.5484356,5.171157,6
6_jackson_14.wav,14.5856905,3.8321247,15.13894,3.9759092,2.1028478,4.3952775,0.9324106,5.189551,6
6_jackson_15.wav,10.41411,4.008651,13.253904,3.9769425,1.855778,4.611521,2.249105,5.088994,6
6_jackson_16.wav,19.264786,3.8665974,14.449309,3.975782,1.4409093,4.542782,1.8224275,5.1019754,6
6_jackson_17.wav,9.865044,3.9716277,17.917109,3.7665236,1.1719676,4.5056944,0.7920051,5.1029973,6
6_jackson_18.wav,14.267032,3.5912578,8.822322,3.9002647,0.8442885,4.393436,0.6467158,5.2249823,6
6_jackson_19.wav,32.024765,4.1458163,15.381157,4.1042438,2.4085817,4.61618,2.4138725,4.9795675,6
6_jackson_2.wav,25.163504,4.3939977,28.397545,4.350345,1.8832183,4.901479,0.61308426,5.523529,6
6_jackson_20.wav,34.54332,4.31586,19.688341,3.9998767,1.9268268,4.5449653,0.8245753,5.031881,6
6_jackson_21.wav,12.634594,3.9228253,15.620941,4.0101027,1.4036628,4.5264864,1.1388841,4.8931355,6
6_jackson_22.wav,36.100082,4.0515165,27.373417,3.9620333,3.0478382,4.516133,2.0164165,5.115284,6
6_jackson_23.wav,24.348267,3.7900078,33.93163,3.8411674,2.9534452,4.3527694,1.4802514,4.794209,6
6_jackson_24.wav,20.471033,3.6600003,32.03384,3.7788053,2.6717064,4.290016,1.4526498,4.9243503,6
6_jackson_25.wav,31.610802,4.033298,23.605474,4.128784,1.7899768,4.5623026,0.7510958,5.4038467,6
6_jackson_26.wav,11.978941,3.9214225,19.548578,3.8678105,1.3777179,4.5842075,0.7484043,4.9705358,6
6_jackson_27.wav,13.517079,3.8667169,19.339529,4.1072435,1.1471719,4.4877143,1.4499738,4.9112034,6
6_jackson_28.wav,44.536312,4.0781555,32.68463,4.387644,2.967187,4.6606956,2.4621074,5.090591,6
6_jackson_29.wav,25.137657,4.287092,31.79672,4.16664,2.9901505,4.771954,2.3774054,5.0956225,6
6_jackson_3.wav,25.962296,4.461137,37.999012,4.2963586,2.3916595,4.5896873,0.62039906,5.6026025,6
6_jackson_30.wav,28.525606,4.160513,32.316566,4.2706275,3.6533124,4.677822,2.3006942,5.400191,6
6_jackson_31.wav,29.177116,4.298597,29.09687,4.2135983,2.6411657,4.624064,0.63252354,5.564575,6
6_jackson_32.wav,47.870872,4.210156,21.371613,4.0816536,1.8246083,4.761418,0.3546902,5.83535,6
6_jackson_33.wav,39.60339,3.9060028,31.17075,4.1902604,1.8778564,4.626067,0.6354152,5.49119,6
6_jackson_34.wav,44.21503,4.117135,29.935661,4.1780257,1.4692751,4.7392006,0.43334213,5.445048,6
6_jackson_35.wav,41.942726,4.1830406,27.090609,4.182514,1.9279188,4.6852407,0.9684451,5.3828154,6
6_jackson_36.wav,33.09006,4.2489886,20.05163,4.195876,1.5631282,4.807394,0.5747992,5.5648336,6
6_jackson_37.wav,58.294163,4.3064876,16.425253,3.8262959,2.051034,4.7078443,1.1030226,5.26336,6
6_jackson_38.wav,34.253883,4.0118537,60.36316,4.28361,4.089074,4.8108573,1.9736874,5.362411,6
6_jackson_39.wav,47.446285,4.1022654,38.64934,4.134236,6.700155,4.8448396,4.3940487,5.4432974,6
6_jackson_4.wav,28.876226,4.265961,24.966984,4.0041466,1.5578105,4.658316,0.6800849,4.834158,6
6_jackson_40.wav,22.476372,4.022602,21.985792,3.6821523,1.5968689,4.8348885,0.52321327,5.7194514,6
6_jackson_41.wav,27.744707,3.9214852,43.93783,4.237601,4.7096157,4.5333776,3.0483263,5.1898556,6
6_jackson_42.wav,40.631176,3.950977,20.719877,3.8797162,3.4480145,4.31255,2.0870218,5.2068567,6
6_jackson_43.wav,30.572952,4.136555,15.793784,4.108337,1.600173,4.6998544,0.70225316,5.7361913,6
6_jackson_44.wav,27.561045,3.8808415,25.304005,4.091283,1.2437783,4.765941,0.3218956,5.787325,6
6_jackson_45.wav,16.823391,4.0703764,56.025715,4.440627,1.3146758,4.892993,0.2000251,6.1711435,6
6_jackson_46.wav,16.441908,3.9204082,17.435678,4.1488743,0.57893157,4.7516756,0.14942054,5.7394314,6
6_jackson_47.wav,44.830254,3.916913,52.179676,4.2773166,2.264978,4.775345,0.7653856,5.363969,6
6_jackson_48.wav,71.28681,4.38972,21.871487,4.2160473,1.9056306,4.7358575,0.8897964,5.299029,6
6_jackson_49.wav,31.010996,4.1013374,45.997368,4.0183015,1.44996,4.7149763,0.9329908,5.123798,6
6_jackson_5.wav,31.270842,4.291403,14.432566,4.341774,0.85094047,4.712711,0.14640811,5.552992,6
6_jackson_6.wav,11.001864,4.083079,13.296935,4.1741357,1.1431944,4.7232227,0.5212699,5.247394,6
6_jackson_7.wav,41.11363,4.31655,37.290905,4.29515,2.6266737,4.695288,0.9542241,5.201392,6
